0,1,2,3,4,5,6,7,8,9,10,11
0.4293844144478733,0.4293844144478733,0.4293844144478733,0.4293844144478733,-2.8255075177124276e-29,4.1950182260754e-29,7.503723000241928e-30,-3.9207596305023413e-29,-2.4813312484516526e-29,3.494835942590008e-29,3.933749456463976e-29,3.175287862390612e-30
0.4293844144478733,0.4293844144478733,0.4293844144478733,0.4293844144478733,-1.6220370816291504e-28,-9.631579464957759e-29,1.2805187817220287e-28,2.446631144854712e-28,-2.352894146371244e-28,-1.5259478778794613e-28,1.352465082345577e-28,-1.1427811955173308e-28
0.4293844144478733,0.4293844144478733,0.4293844144478733,0.4293844144478733,-3.757944194797925e-29,-1.0426575687481352e-28,7.19178690508229e-29,-1.2620649909430638e-28,1.0475615134592938e-28,-2.8272014437959633e-29,-8.493269730097206e-30,9.891237400317202e-29
0.4293844144478733,0.4293844144478733,0.4293844144478733,0.4293844144478733,5.795340458197461e-29,-1.1441806259774363e-28,-7.037042899187626e-29,6.959590494839143e-29,6.536017542505521e-29,8.13577577097219e-29,-5.240902928750834e-29,-3.349528074961756e-29
0.4293844144478733,0.4293844144478733,0.4293844144478733,0.4293844144478733,2.9404126686005746e-28,4.0203458673670575e-28,-4.45318704234354e-28,-3.011128316135524e-28,-2.4640887936261186e-28,4.350450269244312e-28,-2.610332681616506e-29,-6.133337988588291e-28
0.4293844144478733,0.4293844144478733,0.4293844144478733,0.4293844144478733,1.4415694185458333e-28,3.107281948286562e-28,-3.199575501590111e-28,6.463745999933311e-29,1.698151325167611e-28,-6.516383115351725e-29,-1.9024431704915819e-28,-2.8332504491048525e-28
0.4293844144478733,0.4293844144478733,0.4293844144478733,0.4293844144478733,-3.4318486422326637e-29,-4.050784832239973e-29,1.1443536458640452e-28,8.069703565621499e-29,-2.4383099081186955e-29,-3.499015020951036e-29,-1.1942214132459357e-29,-5.334784025856344e-29
0.4293844144478733,0.4293844144478733,0.4293844144478733,0.4293844144478733,-2.595178125778122e-29,2.065882879911299e-28,-1.0684738165885282e-28,3.693768521404386e-29,3.7361051280425444e-28,1.425673905587405e-28,-3.8297138482607627e-28,6.633091848040316e-29
0.4293844144478733,0.4293844144478733,0.4293844144478733,0.4293844144478733,-4.714014566394588e-28,-2.8175200492233443e-28,1.6560672858057318e-28,4.850440742238782e-28,-3.5194980468878735e-29,3.1948989664184967e-28,-4.9374299752859006e-28,4.5299356205914335e-29
0.4293844144478733,0.4293844144478733,0.4293844144478733,0.4293844144478733,-7.821181866168105e-28,1.7676308736783216e-28,6.21150996735663e-28,-5.06049132448776e-28,4.855845938738521e-28,-7.885327931080534e-28,-6.393401364344005e-29,4.0589485536483545e-28
0.4293844144478733,0.4293844144478733,0.4293844144478733,0.4293844144478733,7.257744332118135e-29,-3.1867298285416257e-29,-9.853044408115479e-29,1.1119327057038965e-28,1.2430882554475833e-29,-1.2568363657604149e-30,-9.221775626126589e-29,1.4391888119602792e-29
0.4293844144478733,0.4293844144478733,0.4293844144478733,0.4293844144478733,1.0289737973606685e-29,-3.8878401003710843e-29,-3.298686116623097e-29,2.2397177170133084e-29,-4.438555317610422e-29,6.40627519141782e-29,-1.3971751798018184e-30,-6.526045437236858e-29
0.4293844144478733,0.4293844144478733,0.4293844144478733,0.4293844144478733,-2.068747828663688e-28,1.8411829638989398e-29,2.860530879263845e-28,-6.225478652145097e-29,-1.5661931606959923e-29,-8.777327558818278e-29,1.178271599383182e-28,7.698874193303553e-29
0.4293844144478733,0.4293844144478733,0.4293844144478733,0.4293844144478733,-4.71783119763873e-28,2.4037121660755e-28,8.656243625359858e-28,-4.79343711441987e-30,-4.286592674376225e-28,-8.323471794093521e-28,3.8896779357675874e-28,7.806280019948731e-28
0.4293844144478733,0.4293844144478733,0.4293844144478733,0.4293844144478733,-2.103866838963973e-29,-2.3131520568176974e-29,1.3146359845404194e-29,1.1157018060705623e-29,-1.5148810778596675e-30,-9.44392242333748e-30,3.201513337311391e-31,1.1481744994404162e-29
0.4293844144478733,0.4293844144478733,0.4293844144478733,0.4293844144478733,-4.30644743548882e-28,4.751599129607294e-28,2.6147154482343134e-28,-6.601817917399814e-28,-1.8339153109154672e-28,-3.6908266534718735e-28,5.621952562422021e-28,3.5733722823651104e-28
0.4293844144478733,0.4293844144478733,0.4293844144478733,0.4293844144478733,-6.33492832581403e-30,-5.1232950988696216e-30,2.3212270815886797e-30,6.418094142695478e-30,-1.3839908583146713e-29,2.2776375680013468e-30,-1.800604689035028e-30,1.9891548480365375e-29
0.4293844144478733,0.4293844144478733,0.4293844144478733,0.4293844144478733,-3.2388278764272536e-28,-1.7135691640783633e-28,4.677893724937818e-28,1.925899043932441e-29,-2.4426134836985355e-29,-6.339772923910084e-28,-4.354837010406171e-29,4.721709299113759e-28
