0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
-8.602319227121325e-19,-4.0516568189625647e-19,0.05268178560227193,-2.2565184064821674e-17,-1.0578473071518793e-17,1.1681223772484735,1.0,-1.4696335445230406e-17,4.2002524947741835e-17,-4.801646323859107e-29,-7.188806632774369e-16,1.70695954648352e-15,-1.1541148432508879e-28,-3.945280527347717e-17,-1.4083875899617459e-16,3.945280527347731e-17,1.4083875899617446e-16,-2.292802815079184e-16,-1.5197018165764345e-16,2.292802815076038e-16,1.5197018165732783e-16
-1.1042732433481077e-18,-5.193883258672561e-19,0.06500559621799315,-2.6290522959697368e-17,-1.2286517317004007e-17,1.2965732478797969,1.0,-1.820888681550547e-17,5.0890825507422906e-17,-5.197461885854695e-29,-6.858430038511111e-16,1.847838974827468e-15,-1.4689383940841593e-27,-5.498726966892325e-17,-1.429693691945203e-16,5.49872696689235e-17,1.4296936919452014e-16,-2.473404452494378e-16,-1.7342155366890863e-16,2.4734044524912756e-16,1.73421553668597e-16
-1.3870351272058009e-18,-6.514796729446146e-19,0.07861185360280447,-3.0314453581120934e-17,-1.4160215004710612e-17,1.4246050506286685,1.0,-2.1812313905250883e-17,6.047557018296684e-17,-5.812718058821903e-29,-7.552112506573123e-16,1.9855116953983076e-15,-9.96484865802005e-28,-7.170323143537935e-17,-1.4489778925099698e-16,7.170323143537977e-17,1.448977892509968e-16,-2.6671437815811387e-16,-1.9621881781185607e-16,2.6671437815782066e-16,1.9621881781156123e-16
-1.7117228891560873e-18,-8.033461813545796e-19,0.09349616758362572,-3.467796334234416e-17,-1.624085381661661e-17,1.5521779802143698,1.0,-2.6279031214588682e-17,7.09907447769368e-17,-6.802363382930757e-29,-1.0311523396044555e-15,2.2199880865750018e-15,-2.9726216896422965e-27,-9.065139724349283e-17,-1.470881340836108e-16,9.065139724349326e-17,1.4708813408361064e-16,-2.865605890355116e-16,-2.2165785245640866e-16,2.8656058903525887e-16,2.2165785245615413e-16
-2.081630768155272e-18,-9.76760178899222e-19,0.10965375282107136,-3.9362665619009336e-17,-1.8470864583618207e-17,1.6792528165257752,1.0,-3.1859980820423814e-17,8.241924192837783e-17,-8.198672522012284e-29,-1.2009026867539829e-15,2.3508167243327483e-15,-2.6308020746546507e-27,-1.1212327622594794e-16,-1.498679378279745e-16,1.1212327622594856e-16,1.4986793782797435e-16,-3.064533499161341e-16,-2.5018533133638336e-16,3.0645334991595113e-16,2.501853313361983e-16
-2.5002816765963797e-18,-1.1734163274446849e-18,0.12707943489456416,-4.443053622809644e-17,-2.0887533276153653e-17,1.8057909710341475,1.0,-3.8545422866406e-17,9.474323453973972e-17,-1.0152832866014179e-28,-1.4729487578048543e-15,2.5781611550980336e-15,-5.215245747706714e-27,-1.3596618954429893e-16,-1.532036371620383e-16,1.3596618954429972e-16,1.5320363716203803e-16,-3.264320549725418e-16,-2.8169886280652046e-16,3.264320549724717e-16,2.81698862806448e-16
-2.971421963510129e-18,-1.3947561673612104e-18,0.14576765684327117,-4.986286054760411e-17,-2.3407550270418937e-17,1.9317545315268483,1.0,-4.5804314579297915e-17,1.07944140933418e-16,-1.2754314783546735e-28,-1.4302719774740586e-15,2.7015557771508754e-15,-5.234206247583274e-27,-1.614898630326386e-16,-1.565863465864287e-16,1.6148986303263956e-16,1.5658634658642856e-16,-3.4728006963509147e-16,-3.1530098405729124e-16,3.472800696351884e-16,3.1530098405738546e-16
-3.4989194368033464e-18,-1.6422301818114083e-18,0.16571248614554626,-5.571030092245643e-17,-2.612684259278422e-17,2.057106305058388,1.0,-5.284464813416427e-17,1.2175217455111372e-16,-1.5433940132490706e-28,-1.3854984930076734e-15,2.8209797431914086e-15,-5.5347338626852345e-27,-1.8766677376148664e-16,-1.59693478687454e-16,1.8766677376148783e-16,1.5969347868745378e-16,-3.698610080293474e-16,-3.497154682324482e-16,3.69861008029638e-16,3.4971546823273584e-16
-4.0872288289468786e-18,-1.918298968740208e-18,0.1869076221185683,-6.202971282244011e-17,-2.912905981263866e-17,2.181809859023167,1.0,-6.017681221329074e-17,1.363974031952971e-16,-1.8345247734362925e-28,-1.5469863375580718e-15,3.0364048885392352e-15,-6.172576182485569e-27,-2.1517547426915422e-16,-1.6265988288434525e-16,2.151754742691557e-16,1.6265988288434495e-16,-3.9373487887685095e-16,-3.8575574730114735e-16,3.9373487887738003e-16,3.8575574730167303e-16
-4.741061363892757e-18,-2.2255982618910593e-18,0.20934640371894697,-6.881453337771812e-17,-3.236797093901239e-17,2.305829560262512,1.0,-6.831066859732955e-17,1.5210903046044541e-16,-2.25193792053892e-28,-1.7061684347060307e-15,3.2475142483508825e-15,-1.0618764661148416e-26,-2.4469171049557753e-16,-1.6565246866832175e-16,2.4469171049557926e-16,1.656524686683215e-16,-4.1837449155025107e-16,-4.2425987831084773e-16,4.1837449155114426e-16,4.24259878311737e-16
